experiment,plate_label,plate_key,sample_name,compound_name,unit,dose_idx,dose,y_mean,y_sd,n,y_err
Resazurin_Exp30,P679_A,A4,P679,A4,µM,2,1e-4,0.8130291400493197,0.020622575069494976,3,0.05122931644353466
Resazurin_Exp30,P679_A,A4,P679,A4,µM,3,4e-4,0.8308866376297236,0.045167293010980956,3,0.11220177590625491
Resazurin_Exp30,P679_A,A4,P679,A4,µM,4,0.002,0.844740428090002,0.04465120479715072,3,0.11091974171168936
Resazurin_Exp30,P679_A,A4,P679,A4,µM,5,0.006,0.9603760695481547,0.03628291968891575,3,0.09013176909164416
Resazurin_Exp30,P679_A,A4,P679,A4,µM,6,0.025,0.4152811048263097,0.13583203009857997,3,0.3374254684314884
Resazurin_Exp30,P679_A,A4,P679,A4,µM,7,0.1,0.027850569547502736,0.0027136984823038393,3,0.006741200738210603
Resazurin_Exp30,P679_A,A4,P679,A4,µM,8,0.4,0.0033507095321669285,0.004056152425444951,3,0.010076041204655372
Resazurin_Exp30,P679_B,B1,P679,B1,µM,1,8.000000000000001e-6,0.968613775095705,0.028913328160247317,3,0.07182468885508315
Resazurin_Exp30,P679_B,B1,P679,B1,µM,2,1.6000000000000003e-5,0.5096745142921841,0.09672171805361324,3,0.24027006736226336
Resazurin_Exp30,P679_B,B1,P679,B1,µM,3,3.1e-5,0.1361764384430129,0.03837713319098993,3,0.09533408382860337
Resazurin_Exp30,P679_B,B1,P679,B1,µM,4,6.3e-5,0.05873282322393907,0.0199404023023175,3,0.04953470534666001
Resazurin_Exp30,P679_B,B1,P679,B1,µM,5,1.25e-4,0.017429867782374053,0.028228078230660605,3,0.07012243366302254
Resazurin_Exp30,P679_B,B1,P679,B1,µM,6,2.5e-4,0.026428398628093864,0.013115637255004472,3,0.03258104911879419
Resazurin_Exp30,P679_B,B1,P679,B1,µM,7,5e-4,0.007995031254780304,0.0038057710702299563,3,0.009454059437846649
Resazurin_Exp30,P679_B,B1,P679,B1,µM,8,0.001,0.009078614689296428,0.004365011672422305,3,0.010843290107694626
Resazurin_Exp30,P679_B,B2,P679,B2,µM,1,8.000000000000001e-6,0.9377465825184723,0.016784777166421943,3,0.04169569794243459
Resazurin_Exp30,P679_B,B2,P679,B2,µM,2,1.6000000000000003e-5,1,0,3,0
Resazurin_Exp30,P679_B,B2,P679,B2,µM,3,3.1e-5,0.9257270164671925,0.023716768764078598,3,0.058915719687709915
Resazurin_Exp30,P679_B,B2,P679,B2,µM,4,6.3e-5,0.9183631279657406,0.07878614145563785,3,0.19571562515324603
Resazurin_Exp30,P679_B,B2,P679,B2,µM,5,1.25e-4,0.8463812447880735,0.05819441487387403,3,0.1445629406014348
Resazurin_Exp30,P679_B,B2,P679,B2,µM,6,2.5e-4,0.7610965415081029,0.02473966991119941,3,0.06145674700266539
Resazurin_Exp30,P679_B,B2,P679,B2,µM,7,5e-4,0.8218728067571985,0.07191069797806857,3,0.17863607672560833
Resazurin_Exp30,P679_B,B2,P679,B2,µM,8,0.001,0.7633732455492004,0.014301177852052786,3,0.035526095224732906
Resazurin_Exp30,P679_B,B3,P679,B3,µM,1,8.000000000000001e-6,0.9748256256109634,0.02294439288837595,3,0.05699703164723078
Resazurin_Exp30,P679_B,B3,P679,B3,µM,2,1.6000000000000003e-5,0.8633196474538891,0.023734375217204156,3,0.05895945654188928
Resazurin_Exp30,P679_B,B3,P679,B3,µM,3,3.1e-5,0.8353988308501813,0.053531670481543094,3,0.13298004141619316
Resazurin_Exp30,P679_B,B3,P679,B3,µM,4,6.3e-5,0.6501733137854795,0.06522473096019818,3,0.16202721391699762
Resazurin_Exp30,P679_B,B3,P679,B3,µM,5,1.25e-4,0.16530995003924606,0.01660985483848143,3,0.041261166790970416
Resazurin_Exp30,P679_B,B3,P679,B3,µM,6,2.5e-4,0.0699737848572011,0.020345676170991346,3,0.05054146144741966
Resazurin_Exp30,P679_B,B3,P679,B3,µM,7,5e-4,0.02025432752301214,0.017974710373624133,3,0.04465165589690958
Resazurin_Exp30,P679_B,B3,P679,B3,µM,8,0.001,0.01946151706053391,0.013796009022148156,3,0.034271186283566034
Resazurin_Exp30,P679_B,B4,P679,B4,µM,1,8.000000000000001e-6,0.9739494182161526,0.039209426895241026,3,0.0974016160065859
Resazurin_Exp30,P679_B,B4,P679,B4,µM,2,1.6000000000000003e-5,0.8664425481100937,0.096979464446318,3,0.24091034489644889
Resazurin_Exp30,P679_B,B4,P679,B4,µM,3,3.1e-5,0.956177386800852,0.03924890555972226,3,0.09749968644583328
Resazurin_Exp30,P679_B,B4,P679,B4,µM,4,6.3e-5,0.8424721634362543,0.047934831262832704,3,0.11907672204639141
Resazurin_Exp30,P679_B,B4,P679,B4,µM,5,1.25e-4,0.7673071893440081,0.07110927927612622,3,0.17664524230521136
Resazurin_Exp30,P679_B,B4,P679,B4,µM,6,2.5e-4,0.6758997602366106,0.028142414495976962,3,0.06990963314916553
Resazurin_Exp30,P679_B,B4,P679,B4,µM,7,5e-4,0.5850696716058789,0.03882452896464265,3,0.0964454765420118
Resazurin_Exp30,P679_B,B4,P679,B4,µM,8,0.001,0.48977094386869174,0.0278626073761613,3,0.0692145537308152
Resazurin_Exp30,P679cse_A,A1,P679cse,A1,µM,1,0.4,0.642365892161488,0.010795478868787381,3,0.026817456174358528
Resazurin_Exp30,P679cse_A,A1,P679cse,A1,µM,2,0.8,0.7990833205849651,0.08793068116757921,3,0.21843192110827805
Resazurin_Exp30,P679cse_A,A1,P679cse,A1,µM,3,1.6,0.8819231382123581,0.07497191363326959,3,0.18624055797849368
Resazurin_Exp30,P679cse_A,A1,P679cse,A1,µM,4,3.1,0.976800878441236,0.023145672830713532,3,0.057497038742610494
Resazurin_Exp30,P679cse_A,A1,P679cse,A1,µM,5,6.25,0.7219384073640038,0.03623031644747673,3,0.09000109539582518
Resazurin_Exp30,P679cse_A,A1,P679cse,A1,µM,6,12.5,0.02892535024472417,0.03224013858071481,3,0.08008894408041042
Resazurin_Exp30,P679cse_A,A1,P679cse,A1,µM,7,25,0.06772150930628912,0.10934003624731455,3,0.2716157074461021
Resazurin_Exp30,P679cse_A,A1,P679cse,A1,µM,8,50,0.055871453230288144,0.018713109815932695,3,0.046485941797883686
Resazurin_Exp30,P679cse_A,A2,P679cse,A2,µM,1,1e-4,0.9930694386709471,0.006120863408616978,3,0.015205067621818105
Resazurin_Exp30,P679cse_A,A2,P679cse,A2,µM,2,2e-4,0.25698534882321383,0.004547119103199346,3,0.011295670044077838
Resazurin_Exp30,P679cse_A,A2,P679cse,A2,µM,3,0.001,0.010419114127516534,0.011498256336248996,3,0.028563252184248315
Resazurin_Exp30,P679cse_A,A2,P679cse,A2,µM,4,0.004,0.36620301190969673,0.0019374655645350482,3,0.004812931274079156
Resazurin_Exp30,P679cse_A,A2,P679cse,A2,µM,5,0.016,0.4204788754127524,0.0081996450943190545,3,0.020369047601766554
Resazurin_Exp30,P679cse_A,A2,P679cse,A2,µM,6,0.063,0.31846728203565516,0.0044002383572290275,3,0.010930798043882946
Resazurin_Exp30,P679cse_A,A2,P679cse,A2,µM,7,0.25,0.27911042729581304,0.0032584473913712664,3,0.00809443204665985
Resazurin_Exp30,P679cse_A,A2,P679cse,A2,µM,8,1,0.13071340605122125,0.08576826249723804,3,0.21306017534069055
Resazurin_Exp30,P679cse_A,A3,P679cse,A3,µM,1,0.025,0.8413602459390904,0.03169886499606106,3,0.07874434595639775
Resazurin_Exp30,P679cse_A,A3,P679cse,A3,µM,2,0.05,0.890320283204949,0.0264006842639364,3,0.06558293539605792
Resazurin_Exp30,P679cse_A,A3,P679cse,A3,µM,3,0.2,0.9376299685366717,0.002398052206234694,3,0.0059570919202536834
Resazurin_Exp30,P679cse_A,A3,P679cse,A3,µM,4,0.8,0.9949637993725857,0.004569590442339348,3,0.011351491945069049
Resazurin_Exp30,P679cse_A,A3,P679cse,A3,µM,5,3.125,0.43549928243909297,0.0845277568709221,3,0.20997858853272067
Resazurin_Exp30,P679cse_A,A3,P679cse,A3,µM,6,12.5,0.03242197059593458,0.05524049364005495,3,0.13722499346696476
Resazurin_Exp30,P679cse_A,A3,P679cse,A3,µM,7,50,0.13157959200631122,0.1866082985117824,3,0.4635607116586817
Resazurin_Exp30,P679cse_A,A3,P679cse,A3,µM,8,200,0.1961856749725759,0.16239512784980498,3,0.40341186129621687
Resazurin_Exp30,P679cse_A,A4,P679cse,A4,µM,1,5e-5,0.8684459813150527,0.03104814178112302,3,0.07712785987825876
Resazurin_Exp30,P679cse_A,A4,P679cse,A4,µM,2,1e-4,0.8542857740750758,0.026321907147932807,3,0.06538724219137046
Resazurin_Exp30,P679cse_A,A4,P679cse,A4,µM,3,4e-4,0.8965314148653183,0.009124383720478857,3,0.02266622569652231
Resazurin_Exp30,P679cse_A,A4,P679cse,A4,µM,4,0.002,0.883626631284182,0.051910721564584934,3,0.12895338108275653
Resazurin_Exp30,P679cse_A,A4,P679cse,A4,µM,5,0.006,0.9628572355634244,0.032176998156363254,3,0.07993209457114281
Resazurin_Exp30,P679cse_A,A4,P679cse,A4,µM,6,0.025,0.5897392782208617,0.13146877528847362,3,0.32658654261172715
Resazurin_Exp30,P679cse_A,A4,P679cse,A4,µM,7,0.1,0.02774125874892321,0.005240130867467911,3,0.013017206702384007
Resazurin_Exp30,P679cse_A,A4,P679cse,A4,µM,8,0.4,0.005476337746636631,0.006498295095837603,3,0.016142659909652416
Resazurin_Exp30,P679cse_B,B1,P679cse,B1,µM,1,8.000000000000001e-6,0.9822572358080259,0.016414392397174786,3,0.04077561116928979
Resazurin_Exp30,P679cse_B,B1,P679cse,B1,µM,2,1.6000000000000003e-5,0.7421108256137086,0.0882968231538472,3,0.21934146822422151
Resazurin_Exp30,P679cse_B,B1,P679cse,B1,µM,3,3.1e-5,0.4236306829537415,0.10223276025963068,3,0.25396025513727905
Resazurin_Exp30,P679cse_B,B1,P679cse,B1,µM,4,6.3e-5,0.3125478086053753,0.07379932716461264,3,0.18332769171141483
Resazurin_Exp30,P679cse_B,B1,P679cse,B1,µM,5,1.25e-4,0.12304112617427185,0.06021668370931156,3,0.1495865348788426
Resazurin_Exp30,P679cse_B,B1,P679cse,B1,µM,6,2.5e-4,0.042613918055126036,0.017822133401615523,3,0.04427263368679831
Resazurin_Exp30,P679cse_B,B1,P679cse,B1,µM,7,5e-4,0.02407804820066989,0.024687969278605264,3,0.06132831551151693
Resazurin_Exp30,P679cse_B,B1,P679cse,B1,µM,8,0.001,0.03587509940905371,0.015660371212549113,3,0.038902518709102496
Resazurin_Exp30,P679cse_B,B2,P679cse,B2,µM,1,8.000000000000001e-6,0.9196567455201482,0.017220875311342206,3,0.04277902579025538
Resazurin_Exp30,P679cse_B,B2,P679cse,B2,µM,2,1.6000000000000003e-5,1,0,3,0
Resazurin_Exp30,P679cse_B,B2,P679cse,B2,µM,3,3.1e-5,1,0,3,0
Resazurin_Exp30,P679cse_B,B2,P679cse,B2,µM,4,6.3e-5,1,0,3,0
Resazurin_Exp30,P679cse_B,B2,P679cse,B2,µM,5,1.25e-4,1,0,3,0
Resazurin_Exp30,P679cse_B,B2,P679cse,B2,µM,6,2.5e-4,1,0,3,0
Resazurin_Exp30,P679cse_B,B2,P679cse,B2,µM,7,5e-4,1,0,3,0
Resazurin_Exp30,P679cse_B,B2,P679cse,B2,µM,8,0.001,1,0,3,0
Resazurin_Exp30,P679cse_B,B3,P679cse,B3,µM,1,8.000000000000001e-6,0.9800824253985876,0.018927811902112606,3,0.04701929134695467
Resazurin_Exp30,P679cse_B,B3,P679cse,B3,µM,2,1.6000000000000003e-5,0.9281335168704433,0.03571587432329663,3,0.08872315031463644
Resazurin_Exp30,P679cse_B,B3,P679cse,B3,µM,3,3.1e-5,0.7373969475522236,0.027865210222929846,3,0.06922101956063086
Resazurin_Exp30,P679cse_B,B3,P679cse,B3,µM,4,6.3e-5,0.37835946954350475,0.006091129667629872,3,0.01513120491452062
Resazurin_Exp30,P679cse_B,B3,P679cse,B3,µM,5,1.25e-4,0.16163896821364293,0.01977728213061377,3,0.04912949237658359
Resazurin_Exp30,P679cse_B,B3,P679cse,B3,µM,6,2.5e-4,0.04029353394589179,0.021900059726596487,3,0.05440276425642295
Resazurin_Exp30,P679cse_B,B3,P679cse,B3,µM,7,5e-4,0.011579482135168129,0.01615946471125396,3,0.040142335690924624
Resazurin_Exp30,P679cse_B,B3,P679cse,B3,µM,8,0.001,0.006663032707988731,0.008802597506682016,3,0.021866864427708226
Resazurin_Exp30,P679cse_B,B4,P679cse,B4,µM,1,8.000000000000001e-6,0.9821203877589639,0.017742026849487013,3,0.044073637979697586
Resazurin_Exp30,P679cse_B,B4,P679cse,B4,µM,2,1.6000000000000003e-5,1,0,3,0
Resazurin_Exp30,P679cse_B,B4,P679cse,B4,µM,3,3.1e-5,1,0,3,0
Resazurin_Exp30,P679cse_B,B4,P679cse,B4,µM,4,6.3e-5,0.9607301332581876,0.05275010321045166,3,0.13103852068380512
Resazurin_Exp30,P679cse_B,B4,P679cse,B4,µM,5,1.25e-4,0.8583565775973317,0.0404573862137377,3,0.10050171881239373
Resazurin_Exp30,P679cse_B,B4,P679cse,B4,µM,6,2.5e-4,0.687682180189175,0.026419528887531046,3,0.06562974803619312
Resazurin_Exp30,P679cse_B,B4,P679cse,B4,µM,7,5e-4,0.6260394384931353,0.08902601345565886,3,0.2211528773519945
Resazurin_Exp30,P679cse_B,B4,P679cse,B4,µM,8,0.001,0.4188696528195365,0.007372577212304159,3,0.018314497085875882
